taxon_id	protein_id	polyprotein_outline	has_peptide	nb_peptides	nb_unannotated_part	nb_cleavage_sites	is_sub_protein	non_polyprotein_explanation	potential_signal_P_first_pep_len	potential_signal_P_first_pep_type	len_protein	strand	taxonomy	First_node
1330521	YP_001715611.1	True	True	11	0	10	False		None	None	6546	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']	ssRNA viruses
1330521_1	YP_003358790.1	True	True	11	0	10	False		None	None	6537	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']	ssRNA viruses
1582094	YP_009112712.1	False	False	0	0	0	False		None	None	6360	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Cosavirus', 'unclassified Cosavirus']	ssRNA viruses
1439369	YP_008992026.1	True	True	11	0	10	False		None	None	6810	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']	ssRNA viruses
1416021	YP_008802588.1	True	True	11	1	11	False		None	None	7059	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']	ssRNA viruses
1781241	YP_009227213.1	False	False	0	0	0	False		None	None	3315	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'unclassified Picornavirales']	ssRNA viruses
1781241	YP_009227212.1	False	False	0	0	0	False		None	None	4932	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'unclassified Picornavirales']	ssRNA viruses
1987722	YP_009362314.1	False	False	0	0	0	False		None	None	7458	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Megrivirus', 'unclassified Megrivirus']	ssRNA viruses
2016448	YP_009389450.1	False	False	0	0	0	False		None	None	6630	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
661101	YP_003097229.1	True	True	3	4	6	False		None	None	6468	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus', 'unclassified Torradovirus']	ssRNA viruses
661101	YP_003097231.1	True	True	4	0	3	False		None	None	3594	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus', 'unclassified Torradovirus']	ssRNA viruses
661101	YP_003097230.1	False	False	0	0	0	False		None	None	555	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus', 'unclassified Torradovirus']	ssRNA viruses
12274	NP_619689.1	True	True	5	1	5	False		None	None	6855	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
12274	NP_619707.1	False	False	0	0	0	False		None	None	1515	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
12274	NP_619706.1	False	False	0	0	0	False		None	None	3330	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
68876	NP_851403.1	False	False	0	0	0	False		None	None	5802	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Aparavirus']	ssRNA viruses
68876	NP_851404.2	True	True	4	0	3	False		None	None	2667	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Aparavirus']	ssRNA viruses
1074864	YP_004782529.1	True	True	14	0	12	False		None	None	7119	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
1929150	YP_009344963.1	False	False	0	0	0	False		None	None	6522	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']	ssRNA viruses
328061	YP_001911126.1	False	False	0	0	0	False		None	None	5562	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Comovirus']	ssRNA viruses
328061	YP_001911127.1	False	False	0	0	0	False		None	None	3288	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Comovirus']	ssRNA viruses
1534547	YP_009054901.1	True	True	11	0	10	False		None	None	8235	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
1654357	YP_009140562.1	False	False	0	0	0	False		None	None	9174	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Iflaviridae', 'unclassified Iflaviridae']	ssRNA viruses
1766559	YP_009215118.1	False	False	0	0	0	False		None	None	6441	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
1193974	YP_009259673.1	True	True	11	0	10	False		None	None	6564	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']	ssRNA viruses
1987144	YP_009179215.1	False	False	0	0	0	False		None	None	6672	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Hepatovirus']	ssRNA viruses
1966007	YP_009351863.1	False	False	0	0	0	False		None	None	6720	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kunsagivirus', 'unclassified Kunsagivirus']	ssRNA viruses
12271	YP_053925.1	True	True	5	0	4	False		None	None	6855	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
12271	YP_053924.1	True	True	3	0	2	False		None	None	3333	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
12275	NP_958814.1	True	True	4	0	3	False		None	None	6801	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
12275	NP_758518.1	True	True	2	0	1	False		2496	mat_peptide	4032	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
1926511	YP_009329856.1	False	False	0	0	0	False		None	None	7065	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'unclassified Picornavirales']	ssRNA viruses
64698	NP_620555.1	False	False	0	0	0	False		None	None	5436	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Triatovirus']	ssRNA viruses
64698	NP_620556.1	False	False	0	0	0	False		None	None	2436	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Triatovirus']	ssRNA viruses
573993	YP_002647032.1	False	False	0	0	0	False		None	None	5073	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'unassigned Picornavirales', 'Bacillarnavirus']	ssRNA viruses
573993	YP_002647033.1	False	False	0	0	0	False		None	None	2691	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'unassigned Picornavirales', 'Bacillarnavirus']	ssRNA viruses
1690666	YP_009162630.1	False	False	0	0	0	False		None	None	9015	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Iflaviridae', 'Iflavirus', 'unclassified Iflavirus']	ssRNA viruses
1074865	YP_004782204.1	True	True	12	0	11	False		None	None	7017	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
1746030	YP_009179351.1	True	True	11	0	10	False		None	None	8586	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sicinivirus', 'unclassified Sicinivirus']	ssRNA viruses
1604871	YP_009243645.1	False	False	0	0	0	False		None	None	6501	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']	ssRNA viruses
932662	YP_004063986.1	False	False	0	0	0	False		None	None	2853	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'unclassified Dicistroviridae']	ssRNA viruses
932662	YP_004063985.1	False	False	0	0	0	False		None	None	6540	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'unclassified Dicistroviridae']	ssRNA viruses
392504	YP_003193665.1	False	False	0	0	0	False		None	None	5583	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Comovirus', 'unclassified Comovirus']	ssRNA viruses
392504	YP_003193666.1	False	False	0	0	0	False		None	None	3288	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Comovirus', 'unclassified Comovirus']	ssRNA viruses
1675864	YP_009165593.1	True	True	9	0	11	False		None	None	9558	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Iflaviridae', 'unclassified Iflaviridae']	ssRNA viruses
172314	NP_647602.1	True	True	11	0	10	False		None	None	6762	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Parechovirus', 'unclassified Parechovirus']	ssRNA viruses
51354	NP_619716.1	True	True	7	0	6	False		None	None	10332	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Waikavirus']	ssRNA viruses
12261	NP_619518.1	True	True	5	0	4	False		None	None	5577	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Comovirus']	ssRNA viruses
12261	NP_619517.1	True	True	3	1	3	False		None	None	3009	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Comovirus']	ssRNA viruses
167161	NP_599086.1	True	True	5	0	4	False		None	None	5748	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'unassigned Secoviridae']	ssRNA viruses
167161	NP_599087.1	False	False	0	0	0	False		None	None	4359	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'unassigned Secoviridae']	ssRNA viruses
1965238	YP_009351892.1	False	False	0	0	0	False		None	None	9174	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Iflaviridae', 'unclassified Iflaviridae']	ssRNA viruses
1313215	NP_047200.1	True	True	10	1	10	False		None	None	7302	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus']	ssRNA viruses
1089138	YP_004935357.1	False	False	0	0	0	False		None	None	7449	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
310907	NP_653149.1	True	True	15	0	10	False		None	None	6594	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']	ssRNA viruses
64279	NP_044945.1	False	False	0	0	0	False		None	None	5280	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Cripavirus']	ssRNA viruses
64279	NP_044946.1	False	False	0	0	0	False		None	None	2706	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Cripavirus']	ssRNA viruses
686983	YP_164335.1	True	True	12	0	11	False		None	None	7566	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sapelovirus']	ssRNA viruses
980964	YP_007974220.1	False	False	0	0	0	False		None	None	8442	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Megrivirus']	ssRNA viruses
390157	YP_002268402.1	False	False	0	0	0	False		None	None	6546	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Senecavirus']	ssRNA viruses
1810396	YP_009389546.1	False	False	0	0	0	False		None	None	6624	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus']	ssRNA viruses
1810396	YP_009389538.1	False	False	0	0	0	False		None	None	3165	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus']	ssRNA viruses
1810396	YP_009389537.1	False	False	0	0	0	False		None	None	702	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus']	ssRNA viruses
1987145	YP_009179214.1	False	False	0	0	0	False		None	None	6783	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Hepatovirus']	ssRNA viruses
12092	NP_041008.1	True	True	11	0	10	False		None	None	6678	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Hepatovirus']	ssRNA viruses
12092	NP_041007.1	True	True	12	0	11	False		None	None	6684	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Hepatovirus']	ssRNA viruses
1795648	YP_009270628.1	False	False	0	0	0	False		None	None	9024	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'unclassified Picornavirales']	ssRNA viruses
1902501	YP_009290629.1	False	False	0	0	0	False		None	None	7476	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Rosavirus', 'unclassified Rosavirus']	ssRNA viruses
12282	NP_919040.1	False	False	0	0	0	False		None	None	6915	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
12282	NP_919039.1	True	True	3	0	2	False		None	None	3306	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
1663127	YP_009177204.1	False	False	0	0	0	False		None	None	8829	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'unclassified Picornavirales']	ssRNA viruses
586420	YP_002956075.1	True	True	11	0	10	False		None	None	6375	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Cosavirus']	ssRNA viruses
1931371	YP_009336711.1	False	False	0	0	0	False		None	None	8559	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'unclassified Picornavirales']	ssRNA viruses
463676	YP_001552411.1	True	True	11	0	10	False		None	None	6435	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']	ssRNA viruses
47681	YP_009028564.1	False	False	0	0	0	False		None	None	6549	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']	ssRNA viruses
138950	NP_041277.1	True	True	19	1	11	False		None	None	6630	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']	ssRNA viruses
1506581	YP_009104360.1	True	True	11	0	10	False		None	None	6513	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
1432856	YP_008888535.1	False	False	0	0	0	False		None	None	5817	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'unclassified Dicistroviridae']	ssRNA viruses
1432856	YP_008888536.1	False	False	0	0	0	False		None	None	2517	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'unclassified Dicistroviridae']	ssRNA viruses
458132	YP_003622540.1	False	False	0	0	0	False		None	None	8895	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Iflaviridae', 'Iflavirus']	ssRNA viruses
1983535	YP_009362297.1	False	False	0	0	0	False		None	None	2553	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'unclassified Picornavirales']	ssRNA viruses
1983535	YP_009362296.1	False	False	0	0	0	False		None	None	5088	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'unclassified Picornavirales']	ssRNA viruses
1906245	YP_009305421.1	False	False	0	0	0	False		None	None	9153	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Iflaviridae', 'Iflavirus', 'unclassified Iflavirus']	ssRNA viruses
47001	NP_653077.1	True	True	12	0	13	False		None	None	7770	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Erbovirus']	ssRNA viruses
12264	NP_613283.1	True	True	5	0	4	False		None	None	5601	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Comovirus']	ssRNA viruses
12264	NP_613284.1	False	False	0	0	0	False		None	None	111	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Comovirus']	ssRNA viruses
12264	NP_613287.1	True	True	2	1	3	False		None	None	2778	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Comovirus']	ssRNA viruses
12264	NP_613285.1	True	True	2	1	3	False		None	None	3141	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Comovirus']	ssRNA viruses
12264	NP_613286.1	True	True	2	1	3	False		None	None	2790	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Comovirus']	ssRNA viruses
1541119	YP_009111311.1	False	False	0	0	0	False		None	None	9021	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Iflaviridae', 'Iflavirus']	ssRNA viruses
1483681	YP_009026385.1	True	True	11	0	10	False		None	None	6702	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
1358807	YP_009389536.1	False	False	0	0	0	False		None	None	6672	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus']	ssRNA viruses
1358807	YP_009389543.1	True	True	4	0	3	False		None	None	3669	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus']	ssRNA viruses
1358807	YP_009389542.1	False	False	0	0	0	False		None	None	636	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus']	ssRNA viruses
65068	YP_009351878.1	False	False	0	0	0	False		None	None	6504	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
65068	YP_009351879.1	False	False	0	0	0	False		None	None	4425	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
138949	NP_040958.1	True	True	11	0	10	False		None	None	6549	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']	ssRNA viruses
2054920	YP_009444707.1	False	False	0	0	0	False		None	None	8946	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Iflaviridae', 'unclassified Iflaviridae']	ssRNA viruses
871700	YP_003853286.1	True	True	11	0	10	False		None	None	6768	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Oscivirus']	ssRNA viruses
871701	YP_003853287.1	True	True	11	0	10	False		None	None	6777	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Oscivirus']	ssRNA viruses
92395	NP_620564.1	False	False	0	0	0	False		None	None	4968	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Triatovirus']	ssRNA viruses
92395	NP_620565.1	False	False	0	0	0	False		None	None	2562	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Triatovirus']	ssRNA viruses
1464786	YP_009010941.1	False	False	0	0	0	False		None	None	9378	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Iflaviridae', 'unclassified Iflaviridae']	ssRNA viruses
233784	YP_006347591.1	True	True	5	0	4	False		None	None	6855	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
233784	YP_006347590.1	False	False	0	0	0	False		None	None	3324	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']	ssRNA viruses
1911104	YP_009315906.1	False	False	0	0	0	False		None	None	9114	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Iflaviridae', 'unclassified Iflaviridae']	ssRNA viruses
1720595	YP_009165498.1	True	True	7	0	6	False		None	None	10278	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Waikavirus', 'unclassified Waikavirus']	ssRNA viruses
101688	NP_620568.1	True	True	5	0	4	False		None	None	6240	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Cheravirus']	ssRNA viruses
101688	NP_620569.1	True	True	4	0	3	False		None	None	2886	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Cheravirus']	ssRNA viruses
1534545	YP_009054899.1	True	True	10	0	9	False		None	None	6624	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Avisivirus']	ssRNA viruses
2005444	YP_009380529.1	False	False	0	0	0	False		None	None	2255	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Cripavirus', 'unclassified Cripavirus']	ssRNA viruses
2005444	YP_009380528.1	False	False	0	0	0	False		None	None	6003	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Cripavirus', 'unclassified Cripavirus']	ssRNA viruses
1927714	YP_009330271.1	False	False	0	0	0	False		None	None	6588	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus', 'unclassified Nepovirus']	ssRNA viruses
1927714	YP_009330272.1	False	False	0	0	0	False		None	None	4197	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus', 'unclassified Nepovirus']	ssRNA viruses
1591444	YP_009116875.1	False	False	0	0	0	False		None	None	8874	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Iflaviridae', 'unclassified Iflaviridae']	ssRNA viruses
1578826	YP_009111338.1	True	True	12	0	11	False		None	None	6657	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Torchivirus']	ssRNA viruses
1431464	YP_006792625.1	True	True	12	0	11	False		None	None	6732	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Hunnivirus']	ssRNA viruses
487492	YP_002158824.1	True	True	4	5	8	False		None	None	5562	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Fabavirus']	ssRNA viruses
487492	YP_002158823.1	True	True	3	3	5	False		None	None	2910	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Fabavirus']	ssRNA viruses
50817	NP_945134.1	True	True	5	0	4	False		None	None	5529	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Fabavirus']	ssRNA viruses
