taxon_id	peptide_id	feature_type	strand	len	nb_proteins_annotated_by_pep	protein_ids	polyprotein_outline	nb_protein_annotated_by_pep	cover_by_domain	overlapped_by_domain	length_covered_by_fully_included_domains	length_covered_by_all_domains	First_node	taxonomy
1452516	YP_009001380.1	mat_peptide	1	1401	1	YP_009000902.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus', 'unclassified Kobuvirus']
1452516	YP_009001378.1	mat_peptide	1	81	1	YP_009000902.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus', 'unclassified Kobuvirus']
1452516	YP_009001379.1	mat_peptide	1	600	1	YP_009000902.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus', 'unclassified Kobuvirus']
1452516	YP_009001371.1	mat_peptide	1	1101	1	YP_009000902.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Kobuvirus', 'unclassified Kobuvirus']
1398149	YP_008549606.1	mat_peptide	1	1119	1	YP_008531322.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Potamipivirus']
1398149	YP_008549607.1	mat_peptide	1	438	1	YP_008531322.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Potamipivirus']
1398149	YP_008549601.1	mat_peptide	1	696	1	YP_008531322.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Potamipivirus']
1398149	YP_008549609.1	mat_peptide	1	597	1	YP_008531322.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Potamipivirus']
1398149	YP_008549602.1	mat_peptide	1	849	1	YP_008531322.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Potamipivirus']
1398149	YP_008549608.1	mat_peptide	1	60	1	YP_008531322.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Potamipivirus']
1398149	YP_008549603.1	mat_peptide	1	57	1	YP_008531322.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Potamipivirus']
1398149	YP_008549605.1	mat_peptide	1	378	1	YP_008531322.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Potamipivirus']
1398149	YP_008549610.1	mat_peptide	1	1419	1	YP_008531322.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Potamipivirus']
1398149	YP_008549604.1	mat_peptide	1	420	1	YP_008531322.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Potamipivirus']
1398149	YP_008549600.1	mat_peptide	1	744	1	YP_008531322.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Potamipivirus']
1511784	YP_006546263.1	mat_peptide	1	336	1	YP_006543639.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Pasivirus']
1511784	YP_006546268.1	mat_peptide	1	573	1	YP_006543639.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Pasivirus']
1511784	YP_006546259.1	mat_peptide	1	759	1	YP_006543639.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Pasivirus']
1511784	YP_006546265.1	mat_peptide	1	993	1	YP_006543639.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Pasivirus']
1511784	YP_006546262.1	mat_peptide	1	51	1	YP_006543639.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Pasivirus']
1511784	YP_006546269.1	mat_peptide	1	1365	1	YP_006543639.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Pasivirus']
1511784	YP_006546266.1	mat_peptide	1	270	1	YP_006543639.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Pasivirus']
1511784	YP_006546264.1	mat_peptide	1	375	1	YP_006543639.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Pasivirus']
1511784	YP_006546260.1	mat_peptide	1	732	1	YP_006543639.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Pasivirus']
1511784	YP_006546261.1	mat_peptide	1	870	1	YP_006543639.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Pasivirus']
1511784	YP_006546267.1	mat_peptide	1	75	1	YP_006543639.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Pasivirus']
1330521	YP_001718585.1	mat_peptide	1	549	1	YP_001715611.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521	YP_001718580.1	mat_peptide	1	450	1	YP_001715611.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521	YP_001718586.1	mat_peptide	1	1386	1	YP_001715611.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521	YP_001718582.1	mat_peptide	1	984	1	YP_001715611.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521	YP_001718578.1	mat_peptide	1	720	1	YP_001715611.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521	YP_001718581.1	mat_peptide	1	297	1	YP_001715611.1	True	1	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521	YP_001718577.1	mat_peptide	1	756	1	YP_001715611.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521	YP_001718576.1	mat_peptide	1	207	1	YP_001715611.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521	YP_001718583.1	mat_peptide	1	261	1	YP_001715611.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521	YP_001718584.1	mat_peptide	1	66	1	YP_001715611.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521	YP_001718579.1	mat_peptide	1	867	1	YP_001715611.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521_1	YP_003359174.1	mat_peptide	1	66	1	YP_003358790.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521_1	YP_003359168.1	mat_peptide	1	726	1	YP_003358790.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521_1	YP_003359175.1	mat_peptide	1	549	1	YP_003358790.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521_1	YP_003359176.1	mat_peptide	1	1386	1	YP_003358790.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521_1	YP_003359167.1	mat_peptide	1	759	1	YP_003358790.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521_1	YP_003359166.1	mat_peptide	1	207	1	YP_003358790.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521_1	YP_003359169.1	mat_peptide	1	846	1	YP_003358790.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521_1	YP_003359170.1	mat_peptide	1	450	1	YP_003358790.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521_1	YP_003359171.1	mat_peptide	1	297	1	YP_003358790.1	True	1	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521_1	YP_003359172.1	mat_peptide	1	987	1	YP_003358790.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1330521_1	YP_003359173.1	mat_peptide	1	261	1	YP_003358790.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1439369	YP_008992081.1	mat_peptide	1	687	1	YP_008992026.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']
1439369	YP_008992080.1	mat_peptide	1	714	1	YP_008992026.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']
1439369	YP_008992082.1	mat_peptide	1	567	1	YP_008992026.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']
1439369	YP_008992090.1	mat_peptide	1	1572	1	YP_008992026.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']
1439369	YP_008992083.1	mat_peptide	1	153	1	YP_008992026.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']
1439369	YP_008992084.1	mat_peptide	1	399	1	YP_008992026.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']
1439369	YP_008992085.1	mat_peptide	1	705	1	YP_008992026.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']
1439369	YP_008992086.1	mat_peptide	1	1011	1	YP_008992026.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']
1439369	YP_008992087.1	mat_peptide	1	267	1	YP_008992026.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']
1439369	YP_008992088.1	mat_peptide	1	117	1	YP_008992026.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']
1439369	YP_008992089.1	mat_peptide	1	615	1	YP_008992026.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Limnipivirus']
1416021	YP_008802666.1	mat_peptide	1	309	1	YP_008802588.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']
1416021	YP_008802662.1	mat_peptide	1	318	1	YP_008802588.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']
1416021	YP_008802670.1	mat_peptide	1	87	1	YP_008802588.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']
1416021	YP_008802667.1	mat_peptide	1	450	1	YP_008802588.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']
1416021	YP_008802663.1	mat_peptide	1	1116	1	YP_008802588.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']
1416021	YP_008802669.1	mat_peptide	1	234	1	YP_008802588.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']
1416021	YP_008802671.1	mat_peptide	1	570	1	YP_008802588.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']
1416021	YP_008802672.1	mat_peptide	1	1404	1	YP_008802588.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']
1416021	YP_008802664.1	mat_peptide	1	672	1	YP_008802588.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']
1416021	YP_008802668.1	mat_peptide	1	1011	1	YP_008802588.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']
1416021	YP_008802665.1	mat_peptide	1	855	1	YP_008802588.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sakobuvirus']
661101	YP_003097234.1	mat_peptide	1	252	1	YP_003097229.1	True	1	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus', 'unclassified Torradovirus']
661101	YP_003097232.1	mat_peptide	1	99	1	YP_003097229.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus', 'unclassified Torradovirus']
661101	YP_003097233.1	mat_peptide	1	201	1	YP_003097229.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus', 'unclassified Torradovirus']
661101	Unknown	mat_peptide	1	1422	1	YP_003097231.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus', 'unclassified Torradovirus']
661101	Unknown	mat_peptide	1	732	1	YP_003097231.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus', 'unclassified Torradovirus']
661101	Unknown	mat_peptide	1	762	1	YP_003097231.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus', 'unclassified Torradovirus']
661101	Unknown	mat_peptide	1	675	1	YP_003097231.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Torradovirus', 'unclassified Torradovirus']
12274	NP_734038.1	mat_peptide	1	1005	1	NP_619689.1	True	1	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']
12274	NP_734036.2	mat_peptide	1	69	1	NP_619689.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']
12274	NP_734039.3	mat_peptide	1	1248	1	NP_619689.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']
12274	NP_734040.3	mat_peptide	1	2403	1	NP_619689.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']
12274	NP_734037.2	mat_peptide	1	660	1	NP_619689.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Secoviridae', 'Comovirinae', 'Nepovirus']
68876	YP_308660.1	mat_peptide	1	933	1	NP_851404.2	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Aparavirus']
68876	YP_308662.1	mat_peptide	1	900	1	NP_851404.2	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Aparavirus']
68876	YP_308663.1	mat_peptide	1	624	1	NP_851404.2	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Aparavirus']
68876	YP_308661.1	mat_peptide	1	207	1	NP_851404.2	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Dicistroviridae', 'Aparavirus']
1074864	YP_004782559.1	mat_peptide	1	693	1	YP_004782529.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782568.1	mat_peptide	1	549	1	YP_004782529.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782569.1	mat_peptide	1	1425	1	YP_004782529.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782558.1	mat_peptide	1	714	1	YP_004782529.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782563.1	mat_peptide	1	360	1	YP_004782529.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782560.1	mat_peptide	1	900	1	YP_004782529.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782565.1	mat_peptide	1	1005	1	YP_004782529.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782564.1	mat_peptide	1	339	1	YP_004782529.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782556.1	mat_peptide	1	219	1	YP_004782529.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782566.1	mat_peptide	1	342	1	YP_004782529.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782562.1	mat_peptide	1	645	1	YP_004782529.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782557.1	mat_peptide	1	195	1	YP_004782529.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782567.1	mat_peptide	1	69	1	YP_004782529.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1074864	YP_004782561.1	mat_peptide	1	666	1	YP_004782529.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1534547	YP_009055029.1	mat_peptide	1	597	1	YP_009054901.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1534547	YP_009055025.1	mat_peptide	1	1176	1	YP_009054901.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1534547	YP_009055034.1	mat_peptide	1	606	1	YP_009054901.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1534547	YP_009055030.1	mat_peptide	1	576	1	YP_009054901.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1534547	YP_009055026.1	mat_peptide	1	498	1	YP_009054901.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1534547	YP_009055031.1	mat_peptide	1	1116	1	YP_009054901.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1534547	YP_009055027.1	mat_peptide	1	744	1	YP_009054901.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1534547	YP_009055032.1	mat_peptide	1	450	1	YP_009054901.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1534547	YP_009055028.1	mat_peptide	1	972	1	YP_009054901.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1534547	YP_009055035.1	mat_peptide	1	1416	1	YP_009054901.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1534547	YP_009055033.1	mat_peptide	1	81	1	YP_009054901.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']
1193974	YP_009268636.1	mat_peptide	1	987	1	YP_009259673.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1193974	YP_009268632.1	mat_peptide	1	720	1	YP_009259673.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
1193974	YP_009268637.1	mat_peptide	1	258	1	YP_009259673.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Enterovirus']
