taxon_id	protein_id	polyprotein_outline	has_peptide	nb_peptides	nb_unannotated_part	nb_cleavage_sites	is_sub_protein	non_polyprotein_explanation	potential_signal_P_first_pep_len	potential_signal_P_first_pep_type	len_protein	strand	taxonomy	First_node
38525	YP_443838.1	False	False	0	0	0	False		None	None	885	1	['Viruses', 'ssRNA viruses', 'ssRNA negative-strand viruses', 'Mononegavirales', 'Pneumoviridae', 'Metapneumovirus']	ssRNA viruses
686983	YP_164335.1	True	True	12	0	11	False		None	None	7566	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Sapelovirus']	ssRNA viruses
1766559	YP_009215118.1	False	False	0	0	0	False		None	None	6441	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
1234809	YP_006860588.1	False	False	0	0	0	False		None	None	11688	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pestivirus']	ssRNA viruses
64290	YP_002790883.1	True	True	14	0	12	False		None	None	10281	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Ntaya virus group']	ssRNA viruses
35286	NP_042586.1	False	False	0	0	0	False		None	None	159	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Alphaflexiviridae', 'Potexvirus']	ssRNA viruses
35286	NP_042584.1	False	False	0	0	0	False		None	None	762	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Alphaflexiviridae', 'Potexvirus']	ssRNA viruses
35286	NP_042582.1	False	False	0	0	0	False		None	None	4098	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Alphaflexiviridae', 'Potexvirus']	ssRNA viruses
35286	NP_042587.1	False	False	0	0	0	False		None	None	729	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Alphaflexiviridae', 'Potexvirus']	ssRNA viruses
35286	NP_042585.1	False	False	0	0	0	False		None	None	360	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Alphaflexiviridae', 'Potexvirus']	ssRNA viruses
35286	NP_042583.1	False	False	0	0	0	False		None	None	384	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Alphaflexiviridae', 'Potexvirus']	ssRNA viruses
45661	YP_001427389.1	True	True	10	0	9	False		None	None	9378	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']	ssRNA viruses
45661	YP_006405416.1	False	False	0	0	0	False		None	None	246	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']	ssRNA viruses
148879	NP_112029.1	False	False	0	0	0	False		None	None	5316	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'unassigned Betaflexiviridae']	ssRNA viruses
148879	NP_112032.1	False	False	0	0	0	False		None	None	213	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'unassigned Betaflexiviridae']	ssRNA viruses
148879	NP_112033.1	False	False	0	0	0	False		None	None	717	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'unassigned Betaflexiviridae']	ssRNA viruses
148879	NP_112030.1	False	False	0	0	0	False		None	None	675	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'unassigned Betaflexiviridae']	ssRNA viruses
148879	NP_112031.1	False	False	0	0	0	False		None	None	339	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'unassigned Betaflexiviridae']	ssRNA viruses
43761	YP_003288756.1	False	False	0	0	0	False		None	None	2946	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nodaviridae', 'Betanodavirus']	ssRNA viruses
43761	YP_003288757.1	False	False	0	0	0	False		None	None	228	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nodaviridae', 'Betanodavirus']	ssRNA viruses
43761	YP_003288758.1	False	False	0	0	0	False		None	None	1017	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nodaviridae', 'Betanodavirus']	ssRNA viruses
12466	YP_006393475.1	False	False	0	0	0	False		None	None	219	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Bymovirus']	ssRNA viruses
12466	NP_604491.1	True	True	8	0	7	False		None	None	6777	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Bymovirus']	ssRNA viruses
12466	NP_604490.1	True	True	2	0	1	False		687	mat_peptide	2685	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Bymovirus']	ssRNA viruses
12327	NP_604474.1	False	False	0	0	0	False		None	None	3420	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Virgaviridae', 'Hordeivirus']	ssRNA viruses
12327	NP_604487.1	False	False	0	0	0	False		None	None	1587	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Virgaviridae', 'Hordeivirus']	ssRNA viruses
12327	NP_604486.1	False	False	0	0	0	False		None	None	597	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Virgaviridae', 'Hordeivirus']	ssRNA viruses
12327	NP_604488.1	False	False	0	0	0	False		None	None	396	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Virgaviridae', 'Hordeivirus']	ssRNA viruses
12327	NP_604489.1	False	False	0	0	0	False		None	None	468	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Virgaviridae', 'Hordeivirus']	ssRNA viruses
12327	NP_604481.1	False	False	0	0	0	False		None	None	2316	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Virgaviridae', 'Hordeivirus']	ssRNA viruses
12327	NP_604482.1	False	False	0	0	0	False		None	None	462	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Virgaviridae', 'Hordeivirus']	ssRNA viruses
1825924	YP_009246450.1	False	False	0	0	0	False		None	None	786	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Polerovirus']	ssRNA viruses
1825924	YP_009246452.1	False	False	0	0	0	False		None	None	1857	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Polerovirus']	ssRNA viruses
1825924	YP_009246454.1	False	False	0	0	0	False		None	None	594	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Polerovirus']	ssRNA viruses
1825924	YP_009246453.1	False	False	0	0	0	False		None	None	1974	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Polerovirus']	ssRNA viruses
1825924	YP_009246455.1	False	False	0	0	0	False		None	None	558	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Polerovirus']	ssRNA viruses
1825924	YP_009246451.1	False	False	0	0	0	False		None	None	3132	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Polerovirus']	ssRNA viruses
224578	NP_813794.1	False	False	0	0	0	False		None	None	132	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus', 'unclassified Luteovirus']	ssRNA viruses
224578	NP_813791.1	False	False	0	0	0	False		None	None	1977	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus', 'unclassified Luteovirus']	ssRNA viruses
224578	NP_813793.1	False	False	0	0	0	False		None	None	465	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus', 'unclassified Luteovirus']	ssRNA viruses
224578	NP_813789.2	False	False	0	0	0	False		None	None	2604	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus', 'unclassified Luteovirus']	ssRNA viruses
224578	NP_813790.1	False	False	0	0	0	False		None	None	1020	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus', 'unclassified Luteovirus']	ssRNA viruses
224578	YP_009186832.1	False	False	0	0	0	False		None	None	144	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus', 'unclassified Luteovirus']	ssRNA viruses
224578	NP_813792.1	False	False	0	0	0	False		None	None	600	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus', 'unclassified Luteovirus']	ssRNA viruses
12038	NP_620066.1	False	False	0	0	0	False		None	None	1974	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12038	NP_620068.1	False	False	0	0	0	False		None	None	465	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12038	NP_620067.1	False	False	0	0	0	False		None	None	600	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12038	YP_009179359.1	False	False	0	0	0	False		None	None	144	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12038	NP_620069.1	False	False	0	0	0	False		None	None	132	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12038	NP_620064.1	False	False	0	0	0	False		None	None	2604	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12038	NP_620065.1	False	False	0	0	0	False		None	None	1020	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
228581	NP_037638.1	False	False	0	0	0	False		None	None	603	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
228581	NP_037635.1	False	False	0	0	0	False		None	None	2607	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
228581	NP_037636.1	False	False	0	0	0	False		None	None	1023	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
228581	NP_037639.1	False	False	0	0	0	False		None	None	462	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
228581	YP_009179355.1	False	False	0	0	0	False		None	None	144	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
228581	NP_037637.1	False	False	0	0	0	False		None	None	1953	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
228581	NP_037640.1	False	False	0	0	0	False		None	None	120	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12040	NP_840067.1	False	False	0	0	0	False		None	None	1020	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12040	NP_840017.2	False	False	0	0	0	False		None	None	1956	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12040	NP_840018.1	False	False	0	0	0	False		None	None	192	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12040	YP_009179361.1	False	False	0	0	0	False		None	None	144	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12040	NP_840016.1	False	False	0	0	0	False		None	None	462	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12040	NP_840019.1	False	False	0	0	0	False		None	None	168	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12040	NP_840014.2	False	False	0	0	0	False		None	None	2604	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12040	NP_840015.1	False	False	0	0	0	False		None	None	603	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Luteoviridae', 'Luteovirus']	ssRNA viruses
12465	NP_148999.1	True	True	8	0	7	False		None	None	7233	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Bymovirus']	ssRNA viruses
12465	YP_006393469.1	False	False	0	0	0	False		None	None	261	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Bymovirus']	ssRNA viruses
12465	NP_149000.1	True	True	2	0	1	False		765	mat_peptide	2673	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Bymovirus']	ssRNA viruses
11020	NP_054023.1	True	True	3	0	3	True		None	None	5385	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus']	ssRNA viruses
11020	NP_597797.2	True	True	3	1	4	False		None	None	7236	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus']	ssRNA viruses
11020	YP_006491241.1	True	True	4	0	3	True		None	None	2448	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus']	ssRNA viruses
11020	NP_054024.1	True	True	5	0	4	False		None	None	3720	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus']	ssRNA viruses
373398	YP_001427385.1	True	True	10	0	9	False		None	None	9240	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']	ssRNA viruses
373398	YP_006405403.1	False	False	0	0	0	False		None	None	219	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']	ssRNA viruses
393767	YP_001718603.1	False	False	0	0	0	False		None	None	20799	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus', 'unclassified Alphacoronavirus']	ssRNA viruses
393767	YP_001718606.1	False	False	0	0	0	False		None	None	660	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus', 'unclassified Alphacoronavirus']	ssRNA viruses
393767	YP_001718608.1	False	False	0	0	0	False		None	None	768	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus', 'unclassified Alphacoronavirus']	ssRNA viruses
393767	YP_001718605.1	False	False	0	0	0	False		None	None	4128	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus', 'unclassified Alphacoronavirus']	ssRNA viruses
393767	YP_001718607.1	False	False	0	0	0	False		None	None	225	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus', 'unclassified Alphacoronavirus']	ssRNA viruses
393767	YP_001718609.1	False	False	0	0	0	False		None	None	1170	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus', 'unclassified Alphacoronavirus']	ssRNA viruses
393767	YP_001718604.1	False	False	0	0	0	False		None	None	12807	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus', 'unclassified Alphacoronavirus']	ssRNA viruses
864596	YP_003858591.1	False	False	0	0	0	False		None	None	1254	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'unclassified coronaviruses']	ssRNA viruses
864596	YP_003858586.1	False	False	0	0	0	False		None	None	231	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'unclassified coronaviruses']	ssRNA viruses
864596	YP_003858589.1	False	False	0	0	0	False		None	None	357	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'unclassified coronaviruses']	ssRNA viruses
864596	YP_003858590.1	False	False	0	0	0	False		None	None	123	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'unclassified coronaviruses']	ssRNA viruses
864596	YP_003858587.1	False	False	0	0	0	False		None	None	684	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'unclassified coronaviruses']	ssRNA viruses
864596	YP_003858584.1	False	False	0	0	0	False		None	None	3780	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'unclassified coronaviruses']	ssRNA viruses
864596	YP_003858588.1	False	False	0	0	0	False		None	None	189	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'unclassified coronaviruses']	ssRNA viruses
864596	YP_003858583.1	False	False	0	0	0	False		None	None	21195	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'unclassified coronaviruses']	ssRNA viruses
864596	YP_003858585.1	False	False	0	0	0	False		None	None	816	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'unclassified coronaviruses']	ssRNA viruses
1241933	YP_006908648.1	False	False	0	0	0	False		None	None	462	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus']	ssRNA viruses
1241933	YP_006908649.1	False	False	0	0	0	False		None	None	231	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus']	ssRNA viruses
1241933	YP_006908645.1	False	False	0	0	0	False		None	None	690	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus']	ssRNA viruses
1241933	YP_006908646.1	False	False	0	0	0	False		None	None	1209	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus']	ssRNA viruses
1241933	YP_006908642.1	False	False	0	0	0	False		None	None	4050	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus']	ssRNA viruses
1241933	YP_006908647.1	False	False	0	0	0	False		None	None	246	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus']	ssRNA viruses
1241933	YP_006908644.1	False	False	0	0	0	False		None	None	228	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus']	ssRNA viruses
1241933	YP_006908643.1	False	False	0	0	0	False		None	None	657	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus']	ssRNA viruses
1241933	YP_006908641.2	False	False	0	0	0	False		None	None	20343	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Alphacoronavirus']	ssRNA viruses
1745250	YP_009179216.1	False	False	0	0	0	False		None	None	6696	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae', 'Hepatovirus', 'unclassified Hepatovirus']	ssRNA viruses
1678146	YP_006576509.1	False	False	0	0	0	False		None	None	414	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Hepeviridae', 'Orthohepevirus']	ssRNA viruses
1678146	YP_006576508.1	False	False	0	0	0	False		None	None	1914	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Hepeviridae', 'Orthohepevirus']	ssRNA viruses
1678146	YP_006576507.1	False	False	0	0	0	False		None	None	4743	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Hepeviridae', 'Orthohepevirus']	ssRNA viruses
1541205	YP_009072439.1	False	False	0	0	0	False		None	None	1356	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Betacoronavirus', 'unclassified Betacoronavirus']	ssRNA viruses
1541205	YP_009072438.1	False	False	0	0	0	False		None	None	21744	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Betacoronavirus', 'unclassified Betacoronavirus']	ssRNA viruses
1541205	YP_009072446.1	False	False	0	0	0	False		None	None	1257	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Betacoronavirus', 'unclassified Betacoronavirus']	ssRNA viruses
1541205	YP_009072440.1	False	False	0	0	0	False		None	None	3954	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Betacoronavirus', 'unclassified Betacoronavirus']	ssRNA viruses
1541205	YP_009072441.1	False	False	0	0	0	False		None	None	738	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Betacoronavirus', 'unclassified Betacoronavirus']	ssRNA viruses
1541205	YP_009072444.1	False	False	0	0	0	False		None	None	219	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Betacoronavirus', 'unclassified Betacoronavirus']	ssRNA viruses
1541205	YP_009072443.1	False	False	0	0	0	False		None	None	672	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Betacoronavirus', 'unclassified Betacoronavirus']	ssRNA viruses
1541205	YP_009072442.1	False	False	0	0	0	False		None	None	240	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Betacoronavirus', 'unclassified Betacoronavirus']	ssRNA viruses
1541205	YP_009072445.1	False	False	0	0	0	False		None	None	324	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Nidovirales', 'Coronaviridae', 'Coronavirinae', 'Betacoronavirus', 'unclassified Betacoronavirus']	ssRNA viruses
1074863	YP_004782528.1	True	True	14	0	12	False		None	None	7152	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
1074864	YP_004782529.1	True	True	14	0	12	False		None	None	7119	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
1074865	YP_004782204.1	True	True	12	0	11	False		None	None	7017	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Picornavirales', 'Picornaviridae']	ssRNA viruses
1185359	YP_006347581.1	False	False	0	0	0	False		None	None	615	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Caliciviridae', 'Sapovirus', 'unclassified Sapovirus']	ssRNA viruses
1185359	YP_006347580.1	False	False	0	0	0	False		None	None	6855	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Caliciviridae', 'Sapovirus', 'unclassified Sapovirus']	ssRNA viruses
1888311	YP_009272814.1	False	False	0	0	0	False		None	None	747	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'unclassified Tymovirales']	ssRNA viruses
1888311	YP_009272813.1	False	False	0	0	0	False		None	None	5055	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'unclassified Tymovirales']	ssRNA viruses
43240	YP_006395325.1	False	False	0	0	0	False		None	None	219	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']	ssRNA viruses
43240	NP_660175.1	True	True	10	0	9	False		None	None	9201	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']	ssRNA viruses
12196	NP_570723.1	True	True	10	0	9	False		None	None	9609	1	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']	ssRNA viruses
