First_node	taxon_id	protein_id	strand	has_peptide	nb_peptides	nb_unannotated_part	nb_cleavage_sites	is_sub_protein	signal_peptide_scheme	len_first_peptide	first_pep_type	len_protein	taxonomy
Retro-transcribing viruses	10653	NP_039818.1	1		0	0	0	False	False	None		603	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	549205	YP_002117530.1	1		0	0	0	False	False	None		387	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	549205	YP_002117531.1	1		0	0	0	False	False	None		5751	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	549205	YP_002117529.1	1		0	0	0	False	False	None		528	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	213888	YP_006732336.1	1		0	0	0	False	False	None		228	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	213888	YP_006732329.1	1		0	0	0	False	False	None		117	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	213888	YP_006732333.1	1		0	0	0	False	False	None		1476	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	213888	YP_006732332.1	1		0	0	0	False	False	None		363	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	213888	YP_006732331.1	1		0	0	0	False	False	None		504	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	213888	YP_006732334.1	1		0	0	0	False	False	None		1830	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	213888	YP_006732330.1	1		0	0	0	False	False	None		966	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	213888	YP_006732335.1	1		0	0	0	False	False	None		1515	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	1622024	YP_009140128.1	1		0	0	0	False	False	None		2187	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Betaretrovirus', 'unclassified Betaretrovirus']
Retro-transcribing viruses	1622024	YP_009140129.1	1		0	0	0	False	False	None		837	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Betaretrovirus', 'unclassified Betaretrovirus']
Retro-transcribing viruses	52996	YP_001036292.1	1		0	0	0	False	False	None		381	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	52996	YP_001036291.1	1		0	0	0	False	False	None		432	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	52996	YP_001036293.1	1		0	0	0	False	False	None		5664	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	380669	YP_610964.1	1		0	0	0	False	False	None		396	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	380669	YP_610965.1	1		0	0	0	False	False	None		5751	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	380669	YP_610968.1	1		0	0	0	False	False	None		420	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	380669	YP_610967.1	1		0	0	0	False	False	None		303	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	380669	YP_610969.1	1		0	0	0	False	False	None		303	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	380669	YP_610963.1	1		0	0	0	False	False	None		450	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	380669	YP_610966.1	1		0	0	0	False	False	None		312	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	12639	NP_039829.1	1		0	0	0	False	False	None		789	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Avihepadnavirus']
Retro-transcribing viruses	12639	NP_039826.1	1		0	0	0	False	False	None		504	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Avihepadnavirus']
Retro-transcribing viruses	12639	NP_039824.1	1		0	0	0	False	False	None		993	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Avihepadnavirus']
Retro-transcribing viruses	12639	NP_039821.1	1		0	0	0	False	False	None		2517	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Avihepadnavirus']
Retro-transcribing viruses	12639	NP_039823.1	1		0	0	0	False	False	None		1101	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Avihepadnavirus']
Retro-transcribing viruses	12639	NP_039822.1	1		0	0	0	False	False	None		2367	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Avihepadnavirus']
Retro-transcribing viruses	12639	NP_039827.1	1		0	0	0	False	False	None		918	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Avihepadnavirus']
Retro-transcribing viruses	89623	YP_031696.1	1		0	0	0	False	False	None		990	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	89623	YP_031693.1	1		0	0	0	False	False	None		918	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	89623	YP_031697.1	1		0	0	0	False	False	None		504	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	89623	YP_031694.1	1		0	0	0	False	False	None		789	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	89623	YP_031695.1	1		0	0	0	False	False	None		2364	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	259931	YP_024968.1	1		0	0	0	False	False	None		2358	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	259931	YP_024969.1	1		0	0	0	False	False	None		984	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	259931	YP_024967.1	1		0	0	0	False	False	None		918	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	259898	YP_024976.1	1		0	0	0	False	False	None		504	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	259898	YP_024973.1	1		0	0	0	False	False	None		789	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	259898	YP_024974.1	1		0	0	0	False	False	None		2391	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	259898	YP_024975.1	1		0	0	0	False	False	None		1017	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	259898	YP_024972.1	1		0	0	0	False	False	None		918	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'unclassified Hepadnaviridae']
Retro-transcribing viruses	239365	NP_862832.2	1		0	0	0	False	False	None		927	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Betaretrovirus', 'unclassified Betaretrovirus']
Retro-transcribing viruses	239365	NP_862834.2	1		0	0	0	False	False	None		1869	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Betaretrovirus', 'unclassified Betaretrovirus']
Retro-transcribing viruses	239365	NP_862831.2	1		0	0	0	False	False	None		1839	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Betaretrovirus', 'unclassified Betaretrovirus']
Retro-transcribing viruses	239365	NP_862833.2	1		0	0	0	False	False	None		2613	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Betaretrovirus', 'unclassified Betaretrovirus']
Retro-transcribing viruses	109270	NP_054717.1	1		0	0	0	False	False	None		2961	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Spumaretrovirinae', 'Spumavirus']
Retro-transcribing viruses	109270	NP_054716.1	1		0	0	0	False	False	None		3462	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Spumaretrovirinae', 'Spumavirus']
Retro-transcribing viruses	109270	NP_054718.1	1		0	0	0	False	False	None		750	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Spumaretrovirinae', 'Spumavirus']
Retro-transcribing viruses	109270	NP_054719.1	1		0	0	0	False	False	None		990	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Spumaretrovirinae', 'Spumavirus']
Retro-transcribing viruses	109270	NP_054715.1	1		0	0	0	False	False	None		1680	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Spumaretrovirinae', 'Spumavirus']
Retro-transcribing viruses	11665	NP_056901.1	1		0	0	0	False	False	None		1461	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Equine lentivirus group']
Retro-transcribing viruses	11665	NP_056904.1	1		0	0	0	False	False	None		657	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Equine lentivirus group']
Retro-transcribing viruses	11665	NP_056903.1	1		0	0	0	False	False	None		2580	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Equine lentivirus group']
Retro-transcribing viruses	11665	NP_056902.1	1		0	0	0	False	False	None		3417	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Equine lentivirus group']
Retro-transcribing viruses	515444	YP_001931967.1	1		0	0	0	False	False	None		2025	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus', 'unclassified Caulimovirus']
Retro-transcribing viruses	515444	YP_001931968.1	1		0	0	0	False	False	None		1389	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus', 'unclassified Caulimovirus']
Retro-transcribing viruses	515444	YP_001931963.1	1		0	0	0	False	False	None		975	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus', 'unclassified Caulimovirus']
Retro-transcribing viruses	515444	YP_001931966.1	1		0	0	0	False	False	None		1569	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus', 'unclassified Caulimovirus']
Retro-transcribing viruses	515444	YP_001931964.1	1		0	0	0	False	False	None		480	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus', 'unclassified Caulimovirus']
Retro-transcribing viruses	515444	YP_001931965.1	1		0	0	0	False	False	None		381	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus', 'unclassified Caulimovirus']
Retro-transcribing viruses	53182	NP_056914.1	1		0	0	0	False	False	None		3471	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Spumaretrovirinae', 'Spumavirus']
Retro-transcribing viruses	53182	NP_056916.1	1		0	0	0	False	False	None		1164	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Spumaretrovirinae', 'Spumavirus']
Retro-transcribing viruses	53182	NP_056917.1	1		0	0	0	False	False	None		630	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Spumaretrovirinae', 'Spumavirus']
Retro-transcribing viruses	53182	NP_056915.1	1		0	0	0	False	False	None		2949	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Spumaretrovirinae', 'Spumavirus']
Retro-transcribing viruses	11673	NP_040977.1	1		0	0	0	False	False	None		207	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Feline lentivirus group']
Retro-transcribing viruses	11673	NP_040976.1	1		0	0	0	False	False	None		2571	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Feline lentivirus group']
Retro-transcribing viruses	11673	NP_040974.1	1		0	0	0	False	False	None		756	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Feline lentivirus group']
Retro-transcribing viruses	11673	NP_040975.1	1		0	0	0	False	False	None		237	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Feline lentivirus group']
Retro-transcribing viruses	11673	NP_040973.1	1		0	0	0	False	False	None		2993	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Feline lentivirus group']
Retro-transcribing viruses	11673	NP_040972.1	1		0	0	0	False	False	None		1353	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Feline lentivirus group']
Retro-transcribing viruses	11768	NP_047256.1	1		2	1	2	False	False	None		1929	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Gammaretrovirus']
Retro-transcribing viruses	11768	NP_047255.1	1		9	1	7	False	False	None		5361	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Gammaretrovirus']
Retro-transcribing viruses	1034096	YP_006273074.1	1		0	0	0	False	False	None		408	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	1034096	YP_006273073.1	1		0	0	0	False	False	None		432	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	1034096	YP_006273075.1	1		0	0	0	False	False	None		5514	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	10649	NP_619550.1	1		0	0	0	False	False	None		202	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	10649	NP_619544.1	1		0	0	0	False	False	None		972	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	10649	NP_619549.1	1		0	0	0	False	False	None		1539	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	10649	NP_619546.1	1		0	0	0	False	False	None		348	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	10649	NP_619545.1	1		0	0	0	False	False	None		495	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	10649	NP_619548.1	1		0	0	0	False	False	None		2001	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	10649	NP_619547.1	1		0	0	0	False	False	None		1470	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	11885	NP_056889.1	1		4	1	6	False	False	None		3549	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Alpharetrovirus']
Retro-transcribing viruses	11840	NP_056790.1	1		3	0	2	False	False	None		3498	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Gammaretrovirus']
Retro-transcribing viruses	11840	NP_056791.2	1		2	1	2	False	True	1467	mat_peptide	2058	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Gammaretrovirus']
Retro-transcribing viruses	11840	NP_056789.1	1		4	0	3	False	False	None		1563	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Gammaretrovirus']
Retro-transcribing viruses	157270	YP_006495799.1	1		0	0	0	False	False	None		5733	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	157270	YP_006495797.1	1		0	0	0	False	False	None		675	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	157270	YP_006495798.1	1		0	0	0	False	False	None		444	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	1471299	YP_009140789.1	1		0	0	0	False	False	None		426	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	1471299	YP_009140788.1	1		0	0	0	False	False	None		5493	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	1471299	YP_009140786.1	1		0	0	0	False	False	None		432	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	1471299	YP_009140787.1	1		0	0	0	False	False	None		408	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	10406	NP_040995.1	1		2	0	1	False	True	180	sig_peptide	849	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	10406	NP_040993.1	1		0	0	0	False	False	None		654	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	10406	NP_040996.1	1		0	0	0	False	False	None		417	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	10406	NP_040994.1	1		0	0	0	False	False	None		2646	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	10407	YP_009173868.2	1		0	0	0	False	False	None		69	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	10407	YP_009173866.1	1		0	0	0	False	False	None		2499	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	10407	YP_009173867.1	1		0	0	0	False	False	None		465	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	10407	YP_009173870.1	1		0	0	0	False	False	None		846	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	10407	YP_009173868.1	1		0	0	0	False	False	None		552	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	10407	YP_009173857.1	1		1	1	1	False	True	87	sig_peptide	639	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	10407	YP_009173871.1	1		0	0	0	True	False	None		681	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	10407	YP_009173869.1	1		0	0	0	False	False	None		1170	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Orthohepadnavirus']
Retro-transcribing viruses	28300	NP_040999.1	1		0	0	0	False	False	None		1008	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Avihepadnavirus']
Retro-transcribing viruses	28300	NP_041000.1	1		0	0	0	False	False	None		510	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Avihepadnavirus']
Retro-transcribing viruses	28300	NP_040997.1	1		0	0	0	False	False	None		918	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Avihepadnavirus']
Retro-transcribing viruses	28300	NP_040998.1	1		0	0	0	False	False	None		2367	['Viruses', 'Retro-transcribing viruses', 'Hepadnaviridae', 'Avihepadnavirus']
Retro-transcribing viruses	1459800	YP_009002584.1	1		0	0	0	False	False	None		408	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	1459800	YP_009002585.1	1		0	0	0	False	False	None		5679	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	1459800	YP_009002583.1	1		0	0	0	False	False	None		432	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	1459800	YP_009002586.1	1		0	0	0	False	False	None		432	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Badnavirus']
Retro-transcribing viruses	264076	YP_006907830.1	1		0	0	0	False	False	None		963	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	264076	YP_006907828.1	1		0	0	0	False	False	None		240	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	264076	YP_006907833.1	1		0	0	0	False	False	None		1476	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	264076	YP_006907832.1	1		0	0	0	False	False	None		366	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	264076	YP_006907835.1	1		0	0	0	False	False	None		1575	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	264076	YP_006907834.1	1		0	0	0	False	False	None		2040	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	264076	YP_006907829.1	1		0	0	0	False	False	None		183	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	264076	YP_006907831.1	1		0	0	0	False	False	None		486	['Viruses', 'Retro-transcribing viruses', 'Caulimoviridae', 'Caulimovirus']
Retro-transcribing viruses	166122	YP_008603282.1	1		0	0	0	False	False	None		2100	['Viruses', 'Retro-transcribing viruses', 'Retroviridae']
Retro-transcribing viruses	11676	NP_057850.1	1		6	0	5	True	False	None		1503	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11676	NP_057851.1	1		0	0	0	False	False	None		579	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11676	NP_057853.1	1		0	0	0	False	False	None		261	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11676	NP_057854.1	1		0	0	0	False	False	None		351	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11676	NP_057857.2	1		0	0	0	False	False	None		621	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11676	NP_057852.2	1		0	0	0	False	False	None		291	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11676	NP_057849.4	1		10	0	9	False	False	None		4308	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11676	YP_009028572.1	-1		0	0	0	False	False	None		570	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11676	NP_057855.1	1		0	0	0	False	False	None		249	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11676	NP_057856.1	1		3	0	2	False	False	None		2571	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11709	NP_056844.1	1		0	0	0	False	False	None		2583	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11709	NP_663784.1	1		0	0	0	False	False	None		4653	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11709	NP_056845.1	1		0	0	0	False	False	None		774	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11709	NP_056837.1	1		0	0	0	False	False	None		1566	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11709	NP_056841.1	1		0	0	0	False	False	None		264	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11709	NP_056843.1	1		0	0	0	False	False	None		312	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11709	NP_056842.1	1		0	0	0	False	False	None		393	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11709	NP_056840.1	1		0	0	0	False	False	None		342	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	11709	NP_056839.1	1		0	0	0	False	False	None		648	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Lentivirus', 'Primate lentivirus group']
Retro-transcribing viruses	318279	YP_002455786.1	1		0	0	0	False	False	None		2727	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Deltaretrovirus', 'unclassified Deltaretrovirus']
Retro-transcribing viruses	318279	YP_002455788.1	1		0	0	0	False	False	None		1038	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Deltaretrovirus', 'unclassified Deltaretrovirus']
Retro-transcribing viruses	318279	YP_002455784.1	1		0	0	0	False	False	None		1275	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Deltaretrovirus', 'unclassified Deltaretrovirus']
Retro-transcribing viruses	318279	YP_002455787.1	1		0	0	0	False	False	None		513	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Deltaretrovirus', 'unclassified Deltaretrovirus']
Retro-transcribing viruses	318279	YP_002455785.1	1		0	0	0	False	False	None		642	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Deltaretrovirus', 'unclassified Deltaretrovirus']
Retro-transcribing viruses	318279	YP_002455789.1	1		0	0	0	False	False	None		1458	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Deltaretrovirus', 'unclassified Deltaretrovirus']
Retro-transcribing viruses	11746	NP_041184.1	1		0	0	0	False	False	None		1839	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Betaretrovirus']
Retro-transcribing viruses	11746	NP_041186.1	1		0	0	0	False	False	None		2334	['Viruses', 'Retro-transcribing viruses', 'Retroviridae', 'Orthoretrovirinae', 'Betaretrovirus']
