taxon_id	peptide_id	feature_type	strand	start_as_prot	len	nb_peptides	signal_peptide_outline	inclued_in_nb_prot	First_node	taxonomy
11069	YP_001531167.1	mat_peptide	1	False	225		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11069	YP_001531170.2	mat_peptide	1	False	654		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11069	YP_001531174.2	mat_peptide	1	False	69		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11069	YP_001531176.2	mat_peptide	1	False	2700		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11069	YP_001531171.3	mat_peptide	1	False	390		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11069	YP_001531166.1	mat_peptide	1	False	498		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739584.2	mat_peptide	1	False	1056		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739583.2	mat_peptide	1	False	1485		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739592.2	mat_peptide	1	False	225		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739581.2	mat_peptide	1	True	342		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739585.2	mat_peptide	1	False	654		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739591.2	mat_peptide	1	True	300		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739586.2	mat_peptide	1	False	390		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739588.2	mat_peptide	1	False	381		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739582.2	mat_peptide	1	False	498		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739590.2	mat_peptide	1	False	2700		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739593.2	mat_peptide	1	False	69		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739589.2	mat_peptide	1	False	744		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	YP_009164954.1	mat_peptide	1	False	273		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
11060	NP_739587.2	mat_peptide	1	False	1854		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Dengue virus group']
1247115	YP_006908996.1	mat_peptide	1	False	777		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'Trivirinae', 'Divavirus']
1247115	YP_006908998.1	mat_peptide	1	False	549		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'Trivirinae', 'Divavirus']
1247115	YP_006908994.1	mat_peptide	1	False	927		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'Trivirinae', 'Divavirus']
1247115	YP_006908995.1	mat_peptide	1	False	249		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'Trivirinae', 'Divavirus']
1247115	YP_006908997.1	mat_peptide	1	False	1206		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'Trivirinae', 'Divavirus']
1247116	YP_006908989.1	mat_peptide	1	False	927		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'Trivirinae', 'Divavirus']
1247116	YP_006908992.1	mat_peptide	1	False	1206		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'Trivirinae', 'Divavirus']
1247116	YP_006908990.1	mat_peptide	1	False	249		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'Trivirinae', 'Divavirus']
1247116	YP_006908991.1	mat_peptide	1	False	777		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'Trivirinae', 'Divavirus']
1247116	YP_006908993.1	mat_peptide	1	False	549		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Tymovirales', 'Betaflexiviridae', 'Trivirinae', 'Divavirus']
985683	YP_009259526.1	mat_peptide	1	False	291		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259533.1	mat_peptide	1	False	378		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259530.1	mat_peptide	1	False	681		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259529.1	mat_peptide	1	False	1059		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259523.1	mat_peptide	1	True	378		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259532.1	mat_peptide	1	False	1863		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259534.1	mat_peptide	1	False	69		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259531.1	mat_peptide	1	False	390		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259528.1	mat_peptide	1	False	1503		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259537.1	mat_peptide	1	False	270		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259525.1	mat_peptide	1	False	516		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259527.1	mat_peptide	1	False	225		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259524.1	mat_peptide	1	True	324		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259536.1	mat_peptide	1	False	2721		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
985683	YP_009259535.1	mat_peptide	1	False	774		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1198144	YP_007969889.1	mat_peptide	1	False	159		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
1198144	YP_007969891.1	mat_peptide	1	False	726		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
1198144	YP_007969884.1	mat_peptide	1	True	933		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
1198144	YP_007969890.1	mat_peptide	1	False	579		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
1198144	YP_007969893.1	mat_peptide	1	False	375		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
1198144	YP_007969886.1	mat_peptide	1	False	1041		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
1198144	YP_007969885.1	mat_peptide	1	False	1686		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
1198144	YP_007969887.1	mat_peptide	1	False	156		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
1198144	YP_007969888.1	mat_peptide	1	False	1917		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
1198144	YP_007969892.1	mat_peptide	1	False	1557		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
341167	YP_006395352.1	mat_peptide	1	True	1305		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
341167	YP_006395361.1	mat_peptide	1	False	870		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
341167	YP_006395356.1	mat_peptide	1	False	1902		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
341167	YP_006395353.1	mat_peptide	1	False	1371		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
341167	YP_006395354.1	mat_peptide	1	False	1041		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
341167	YP_006395360.1	mat_peptide	1	False	1557		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
341167	YP_006395358.1	mat_peptide	1	False	570		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
341167	YP_006395359.1	mat_peptide	1	False	729		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
341167	YP_006395357.1	mat_peptide	1	False	159		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
341167	YP_006395355.1	mat_peptide	1	False	156		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Potyviridae', 'Potyvirus']
11021	NP_740644.1	mat_peptide	1	True	780		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
11021	NP_740652.1	mat_peptide	1	False	1842		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
11021	YP_913809.1	mat_peptide	1	False	1449		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
11021	NP_740647.1	mat_peptide	1	False	171		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
11021	NP_740646.1	mat_peptide	1	False	1260		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
11021	NP_740645.1	mat_peptide	1	False	189		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
11021	NP_740651.1	mat_peptide	1	False	1656		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
11021	YP_913810.1	mat_peptide	1	True	5634		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
11021	YP_006491234.1	mat_peptide	1	False	273		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
11021	YP_913812.1	mat_peptide	1	False	2382		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
11021	NP_740648.1	mat_peptide	1	False	1323		False	1	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
11021	NP_740649.1	mat_peptide	1	True	1596		False	2	ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Togaviridae', 'Alphavirus', 'EEEV complex']
37665	Unknown	sig_peptide	-1	True	75		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	57		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	81		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	57		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	48		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	75		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	57		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	-1	True	57		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	-1	True	78		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	72		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	72		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	-1	True	90		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	-1	True	99		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	-1	True	105		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	66		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	57		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	-1	True	72		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	105		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	51		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	1	True	105		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	-1	True	66		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
37665	Unknown	sig_peptide	-1	True	48		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Phaeovirus']
181082	YP_002296274.1	mat_peptide	-1	False	162		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	1	True	51		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	69		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	192		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	1	True	48		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296196.1	mat_peptide	-1	False	927		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296263.1	mat_peptide	1	False	684		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	1	True	54		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296264.1	mat_peptide	1	False	285		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	102		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	81		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	1	True	57		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296207.1	mat_peptide	1	False	792		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296152.1	mat_peptide	-1	False	240		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	174		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296247.1	mat_peptide	-1	False	1155		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296172.1	mat_peptide	-1	False	387		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	72		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	75		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	1	True	84		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296248.1	mat_peptide	-1	False	180		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	1	True	129		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296256.1	mat_peptide	1	False	225		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	114		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296197.1	mat_peptide	1	False	1635		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296265.1	mat_peptide	-1	False	426		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	45		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	63		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296193.1	mat_peptide	1	False	684		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	120		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296258.1	mat_peptide	-1	False	288		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	1	True	108		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296266.1	mat_peptide	1	False	3525		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296154.1	mat_peptide	1	False	1131		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296173.1	mat_peptide	-1	False	297		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	54		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296267.1	mat_peptide	-1	False	849		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	1	True	81		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	1	True	87		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	69		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	YP_002296208.1	mat_peptide	1	False	507		False	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	57		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
181082	Unknown	sig_peptide	-1	True	102		True	1	dsDNA viruses, no RNA stage	['Viruses', 'dsDNA viruses, no RNA stage', 'Phycodnaviridae', 'Coccolithovirus']
