taxon_id	protein_id	polyprotein_outline	non_polyprotein_explanation	match_id	method	score	Dbxref	name	signature_desc	start_in_prot	end_in_prot	start	end	overlaps_cleavage_site	nb_of_cleavage_sites_overlapped	duplicated	overlaps_cleavage_site	OverlappingDistance	left_overlaps_peptide	right_overlaps_peptide	protein_fully_covered	nb_peptide_in_protein	nb_unannotated_part_in_protein	overlapping_distance	overlapping_side	overlapping_size_percentage
54290	NP_043570.1	True		1276	Pfam	1.6E-61	InterPro:IPR001490	PF01001	Hepatitis C virus non-structural protein NS4b	1653	1847	5413	5998	False	0	False	False	0	0	0	True	8	0			
54290	NP_043570.1	True		1277	ProSiteProfiles	15.841	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	2518	2632	8008	8353	False	0	False	False	0	0	0	True	8	0			
54290	NP_043570.1	True		1278	Pfam	5.4E-127	InterPro:IPR002166	PF00998	Viral RNA dependent RNA polymerase	2313	2805	7393	8872	False	0	False	False	0	0	0	True	8	0			
54290	NP_043570.1	True		1279	Pfam	4.2E-185	InterPro:IPR024347	PF12786	GB virus C genotype envelope	151	576	907	2185	True	1	False	True	210	210	0	True	8	0	210		49.29577464788733
54290	NP_043570.1	True		1280	ProSiteProfiles	11.282	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1112	1268	3790	4261	False	0	False	False	0	0	0	True	8	0			
54290	NP_043570.1	True		1281	ProSiteProfiles	39.746	InterPro:IPR004109	PS51822	Hepacivirus/Pegivirus NS3 protease domain profile.	925	1105	3229	3772	True	1	False	True	1	1	0	True	8	0	1		0.5524861878453038
54290	NP_043570.1	True		1282	Pfam	7.9E-7	InterPro:IPR002868	PF01506	Hepatitis C virus non-structural 5a protein membrane anchor	1897	1919	6145	6214	True	1	False	True	2	2	0	True	8	0	2		8.695652173913043
54290	NP_043570.1	True		1283	Pfam	1.6E-28	InterPro:IPR013193	PF08301	Hepatitis C virus non-structural 5a domain 1b	1991	2088	6427	6721	False	0	False	False	0	0	0	True	8	0			
54290	NP_043570.1	True		1284	CDD	3.22722E-52		cd01699	RNA_dep_RNAP	2427	2698	7735	8551	False	0	False	False	0	0	0	True	8	0			
54290	NP_043570.1	True		1285	Pfam	2.3E-21	InterPro:IPR000745	PF01006	Hepatitis C virus non-structural protein NS4a	1554	1621	5116	5320	True	1	False	True	4	0	4	True	8	0	4		5.88235294117647
54290	NP_043570.1	True		1286	Pfam	8.1E-65	InterPro:IPR002518	PF01538	Hepatitis C virus non-structural protein NS2	705	902	2569	3163	False	0	False	False	0	0	0	True	8	0			
54290	NP_043570.1	True		1287	CDD	8.26839E-8		cd00046	DEXDc	1123	1250	3823	4207	False	0	False	False	0	0	0	True	8	0			
54290	NP_043570.1	True		1288	Pfam	2.6E-7	InterPro:IPR013192	PF08300	Hepatitis C virus non-structural 5a zinc finger domain	1928	1986	6238	6415	False	0	False	False	0	0	0	True	8	0			
11089	NP_041726.1	True		74	Pfam	6.5E-217	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	780	1133	2454	3516	True	1	False	True	3	0	3	True	13	0	3		0.847457627118644
11089	NP_041726.1	True		75	Pfam	9.3E-78	InterPro:IPR000404	PF01350	Flavivirus non-structural protein NS4A	2111	2254	6447	6879	True	1	False	True	21	0	21	True	13	0	21		14.583333333333334
11089	NP_041726.1	True		76	SMART	1.2E-4	InterPro:IPR001650	SM00490		1858	1953	5688	5976	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		77	ProSiteProfiles	82.812	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1485	1665	4569	5112	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		78	Pfam	1.3E-52	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	581	676	1857	2145	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		79	Pfam	7.6E-44	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	212	285	750	972	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		80	CDD	0.00137978	InterPro:IPR020846	cd06174	MFS	1135	1347	3519	4158	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		81	Pfam	1.0E-69	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1673	1818	5133	5571	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		82	Pfam	9.4E-47	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1503	1655	4623	5082	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		83	Pfam	1.0E-42	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	126	209	492	744	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		84	ProSiteProfiles	39.885	InterPro:IPR000487	PS51527	Flavivirus NS2B domain profile.	1355	1484	4179	4569	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		85	Pfam	4.7E-143	InterPro:IPR001528	PF01349	Flavivirus non-structural protein NS4B	2257	2500	6885	7617	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		86	ProSiteProfiles	119.402	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2507	2771	7635	8430	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		87	CDD	1.16685E-13		cd00046	DEXDc	1683	1807	5163	5538	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		88	SMART	4.1E-6	InterPro:IPR014001	SM00487		1661	1839	5097	5634	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		89	ProSiteProfiles	15.8	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3035	3187	9219	9678	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		90	ProSiteProfiles	9.707	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1820	1997	5574	6108	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		91	CDD	9.09796E-7	InterPro:IPR001650	cd00079	HELICc	1850	1962	5664	6003	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		92	Pfam	4.5E-27	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	5	118	129	471	True	1	False	True	17	0	17	True	13	0	17		14.912280701754385
11089	NP_041726.1	True		93	ProSiteProfiles	17.381	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1669	1825	5121	5592	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		94	Pfam	7.3E-64	InterPro:IPR000487	PF01002	Flavivirus non-structural protein NS2B	1358	1484	4188	4569	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		95	Pfam	2.4E-102	InterPro:IPR000752	PF01005	Flavivirus non-structural protein NS2A	1139	1323	3531	4086	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		96	Pfam	3.8E-169	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	287	579	975	1854	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		97	Pfam	0.0	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2758	3406	8388	10335	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		98	Pfam	1.6E-12	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2561	2729	7797	8304	False	0	False	False	0	0	0	True	13	0			
11089	NP_041726.1	True		99	CDD	2.49566E-45	InterPro:IPR027287	cd12149	Flavi_E_C	588	677	1878	2148	False	0	False	False	0	0	0	True	13	0			
1125677	YP_009259489.1	True		619	SMART	0.002	InterPro:IPR001650	SM00490		1773	1930	5315	5789	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		620	Pfam	3.3E-43	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1666	1803	4994	5408	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		621	Pfam	5.5E-198	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2736	3375	8204	10124	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		622	ProSiteProfiles	11.886	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1684	1811	5048	5432	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		623	ProSiteProfiles	13.761	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3008	3155	9020	9464	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		624	Pfam	1.1E-14	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2533	2705	7595	8114	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		625	Pfam	3.3E-4	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1495	1624	4481	4871	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		626	ProSiteProfiles	40.995	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1471	1650	4409	4949	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		627	Pfam	9.1E-32	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	889	1074	2663	3221	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		628	CDD	4.08203E-12		cd00046	DEXDc	1670	1793	5006	5378	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		629	SMART	4.4E-7	InterPro:IPR014001	SM00487		1626	1832	4874	5495	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		630	Pfam	2.7E-7	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	318	442	950	1325	False	0	True	False	0	0	0	True	14	0			
1125677	YP_009259489.1	True		631	ProSiteProfiles	8.447	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1817	1973	5447	5918	False	0	False	False	0	0	0	True	14	0			
1125677	YP_009268614.1	True		3114	Pfam	8.9E-8	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	318	442	950	1325	False	0	False	False	0	0	0	True	8	0			
1125677	YP_009268614.1	True		3115	Pfam	2.8E-32	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	889	1074	2663	3221	False	0	True	False	0	0	0	True	8	0			
11082	YP_009164950.1	True		1649	Pfam	3.2E-22	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	131	214	485	737	False	0	True	False	0	0	0	True	8	0			
11082	YP_009164950.1	True		1650	CDD	5.34489E-50	InterPro:IPR027287	cd12149	Flavi_E_C	594	686	1874	2153	False	0	False	False	0	0	0	True	8	0			
11082	YP_009164950.1	True		1651	Pfam	1.4E-16	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	219	290	749	965	False	0	True	False	0	0	0	True	8	0			
11082	YP_009164950.1	True		1652	Pfam	4.7E-145	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	790	1139	2462	3512	False	0	True	False	0	0	0	True	8	0			
11082	YP_009164950.1	True		1653	Pfam	1.1E-40	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	6	123	110	464	True	1	True	True	18	0	18	True	8	0	18		15.254237288135593
11082	YP_009164950.1	True		1654	Pfam	2.5E-102	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	293	585	971	1850	False	0	False	False	0	0	0	True	8	0			
11082	YP_009164950.1	True		1655	Pfam	2.6E-30	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	588	685	1856	2150	False	0	False	False	0	0	0	True	8	0			
11082	NP_041724.2	True		2794	ProSiteProfiles	132.812	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2526	2791	7670	8468	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2795	Pfam	1.8E-35	InterPro:IPR000404	PF01350	Flavivirus non-structural protein NS4A	2126	2267	6470	6896	True	1	False	True	21	0	21	True	14	0	21		14.788732394366196
11082	NP_041724.2	True		2796	CDD	1.3656E-49	InterPro:IPR027287	cd12149	Flavi_E_C	594	686	1874	2153	False	0	True	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2797	ProSiteProfiles	88.898	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1502	1679	4598	5132	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2798	SMART	3.7E-6	InterPro:IPR001650	SM00490		1871	1967	5705	5996	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2799	Pfam	4.0E-40	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	6	123	110	464	True	1	False	True	18	0	18	True	14	0	18		15.254237288135593
11082	NP_041724.2	True		2800	Pfam	8.3E-23	InterPro:IPR000752	PF01005	Flavivirus non-structural protein NS2A	1151	1305	3545	4010	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2801	ProSiteProfiles	16.445	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3055	3207	9257	9716	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2802	Pfam	2.0E-58	InterPro:IPR001528	PF01349	Flavivirus non-structural protein NS4B	2270	2516	6902	7643	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2803	Pfam	1.1E-21	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	131	214	485	737	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2804	CDD	5.45018E-19		cd00046	DEXDc	1689	1820	5159	5555	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2805	Pfam	1.2E-101	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	293	585	971	1850	False	0	True	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2806	Pfam	2.2E-20	InterPro:IPR000487	PF01002	Flavivirus non-structural protein NS2B	1376	1495	4220	4580	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2807	Pfam	2.8E-296	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2779	3420	8429	10355	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2808	Pfam	2.6E-30	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1519	1668	4649	5099	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2809	SMART	3.5E-6	InterPro:IPR014001	SM00487		1668	1856	5096	5663	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2810	ProSiteProfiles	16.407	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1682	1838	5138	5609	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2811	Pfam	2.4E-144	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	790	1139	2462	3512	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2812	ProSiteProfiles	48.273	InterPro:IPR000487	PS51527	Flavivirus NS2B domain profile.	1371	1502	4205	4601	True	1	False	True	1	0	1	True	14	0	1		0.7575757575757576
11082	NP_041724.2	True		2813	ProSiteProfiles	12.331	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1849	2014	5639	6137	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2814	Pfam	4.6E-16	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	219	290	749	965	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2815	Pfam	1.9E-74	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1686	1832	5150	5591	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2816	Pfam	7.7E-9	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2580	2748	7832	8339	False	0	False	False	0	0	0	True	14	0			
11082	NP_041724.2	True		2817	Pfam	9.4E-30	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	588	685	1856	2150	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		730	Pfam	5.5E-74	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1690	1836	5162	5603	False	0	False	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		731	Pfam	2.6E-21	InterPro:IPR000487	PF01002	Flavivirus non-structural protein NS2B	1380	1499	4232	4592	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		732	ProSiteProfiles	88.805	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1506	1683	4610	5144	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		733	Pfam	1.2E-22	InterPro:IPR000752	PF01005	Flavivirus non-structural protein NS2A	1155	1310	3557	4025	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		734	CDD	9.5141E-49	InterPro:IPR027287	cd12149	Flavi_E_C	598	690	1886	2165	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		735	Pfam	3.1E-30	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1523	1672	4661	5111	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		736	SMART	1.1E-5	InterPro:IPR001650	SM00490		1875	1971	5717	6008	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		737	Pfam	2.1E-16	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	219	290	749	965	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		738	Pfam	2.0E-295	InterPro:IPR000208	PF00972	Flavivirus RNA-directed RNA polymerase	2783	3423	8441	10364	False	0	False	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		739	Pfam	2.7E-21	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	131	214	485	737	False	0	False	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		740	ProSiteProfiles	133.409	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2529	2794	7679	8477	False	0	False	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		741	ProSiteProfiles	16.403	InterPro:IPR007094	PS50507	RdRp of positive ssRNA viruses catalytic domain profile.	3058	3210	9266	9725	False	0	False	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		742	CDD	5.0487E-19		cd00046	DEXDc	1693	1824	5171	5567	False	0	False	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		743	Pfam	2.6E-143	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	794	1143	2474	3524	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		744	SMART	1.2E-6	InterPro:IPR014001	SM00487		1672	1860	5108	5675	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		745	Pfam	3.3E-58	InterPro:IPR001528	PF01349	Flavivirus non-structural protein NS4B	2274	2519	6914	7652	False	0	False	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		746	Pfam	2.7E-36	InterPro:IPR000404	PF01350	Flavivirus non-structural protein NS4A	2129	2271	6479	6908	True	1	False	True	21	0	21	True	14	0	21		14.685314685314685
11082_1	YP_001527877.1	True		747	ProSiteProfiles	47.839	InterPro:IPR000487	PS51527	Flavivirus NS2B domain profile.	1375	1506	4217	4613	True	1	False	True	1	0	1	True	14	0	1		0.7575757575757576
11082_1	YP_001527877.1	True		748	Pfam	1.7E-9	InterPro:IPR002877	PF01728	FtsJ-like methyltransferase	2583	2752	7841	8351	False	0	False	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		749	Pfam	9.5E-102	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	293	589	971	1862	False	0	False	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		750	ProSiteProfiles	15.916	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1686	1842	5150	5621	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		751	Pfam	1.1E-40	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	6	123	110	464	True	1	True	True	18	0	18	True	14	0	18		15.254237288135593
11082_1	YP_001527877.1	True		752	ProSiteProfiles	11.933	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1853	2018	5651	6149	False	0	True	False	0	0	0	True	14	0			
11082_1	YP_001527877.1	True		753	Pfam	5.8E-29	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	592	689	1868	2162	False	0	False	False	0	0	0	True	14	0			
11082_1	YP_009246337.1	True		1441	ProSiteProfiles	88.805	InterPro:IPR001850	PS51528	Flavivirus NS3 protease (NS3pro) domain profile.	1506	1683	4610	5144	False	0	False	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1442	CDD	6.04094E-49	InterPro:IPR027287	cd12149	Flavi_E_C	598	690	1886	2165	False	0	True	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1443	SMART	1.1E-5	InterPro:IPR001650	SM00490		1875	1971	5717	6008	False	0	False	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1444	Pfam	7.9E-29	InterPro:IPR001528	PF01349	Flavivirus non-structural protein NS4B	2274	2406	6914	7313	False	0	False	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1445	Pfam	1.9E-36	InterPro:IPR000404	PF01350	Flavivirus non-structural protein NS4A	2129	2271	6479	6908	True	1	True	True	21	0	21	True	13	0	21		14.685314685314685
11082_1	YP_009246337.1	True		1446	Pfam	1.7E-143	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	794	1143	2474	3524	False	0	True	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1447	Pfam	7.9E-41	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	6	123	110	464	True	1	True	True	18	0	18	True	13	0	18		15.254237288135593
11082_1	YP_009246337.1	True		1448	CDD	4.51675E-19		cd00046	DEXDc	1693	1824	5171	5567	False	0	False	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1449	SMART	1.2E-6	InterPro:IPR014001	SM00487		1672	1860	5108	5675	False	0	False	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1450	Pfam	8.3E-23	InterPro:IPR000752	PF01005	Flavivirus non-structural protein NS2A	1155	1310	3557	4025	False	0	False	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1451	Pfam	3.9E-74	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1690	1836	5162	5603	False	0	True	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1452	Pfam	6.4E-102	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	293	589	971	1862	False	0	True	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1453	ProSiteProfiles	47.839	InterPro:IPR000487	PS51527	Flavivirus NS2B domain profile.	1375	1506	4217	4613	True	1	True	True	1	0	1	True	13	0	1		0.7575757575757576
11082_1	YP_009246337.1	True		1454	Pfam	1.9E-21	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	131	214	485	737	False	0	True	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1455	Pfam	1.5E-16	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	219	290	749	965	False	0	False	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1456	Pfam	1.8E-21	InterPro:IPR000487	PF01002	Flavivirus non-structural protein NS2B	1380	1499	4232	4592	False	0	False	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1457	ProSiteProfiles	15.916	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1686	1842	5150	5621	False	0	False	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1458	Pfam	4.1E-29	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	592	689	1868	2162	False	0	True	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1459	Pfam	2.2E-30	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1523	1672	4661	5111	False	0	False	False	0	0	0	True	13	0			
11082_1	YP_009246337.1	True		1460	ProSiteProfiles	11.933	InterPro:IPR001650	PS51194	Superfamilies 1 and 2 helicase C-terminal domain profile.	1853	2018	5651	6149	False	0	False	False	0	0	0	True	13	0			
11082_1	YP_006485883.2	True		2603	Pfam	3.1E-41	InterPro:IPR001122	PF01003	Flavivirus capsid protein C	6	123	110	464	True	1	False	True	18	0	18	True	8	0	18		15.254237288135593
11082_1	YP_006485883.2	True		2604	Pfam	2.0E-102	InterPro:IPR011998	PF00869	Flavivirus glycoprotein, central and dimerisation domains	293	589	971	1862	False	0	True	False	0	0	0	True	8	0			
11082_1	YP_006485883.2	True		2605	CDD	5.83405E-49	InterPro:IPR027287	cd12149	Flavi_E_C	598	690	1886	2165	False	0	False	False	0	0	0	True	8	0			
11082_1	YP_006485883.2	True		2606	Pfam	5.0E-144	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	794	1143	2474	3524	False	0	False	False	0	0	0	True	8	0			
11082_1	YP_006485883.2	True		2607	Pfam	1.6E-29	InterPro:IPR027287	PF02832	Flavivirus glycoprotein, immunoglobulin-like domain	592	689	1868	2162	False	0	True	False	0	0	0	True	8	0			
11082_1	YP_006485883.2	True		2608	Pfam	7.8E-22	InterPro:IPR002535	PF01570	Flavivirus polyprotein propeptide	131	214	485	737	False	0	True	False	0	0	0	True	8	0			
11082_1	YP_006485883.2	True		2609	Pfam	6.3E-17	InterPro:IPR000069	PF01004	Flavivirus envelope glycoprotein M	219	290	749	965	False	0	True	False	0	0	0	True	8	0			
31658	YP_009259257.1	True		2573	SMART	3.5E-4	InterPro:IPR014001	SM00487		1618	1794	4953	5484	False	0	False	False	0	0	0	True	12	0			
31658	YP_009259257.1	True		2574	Pfam	1.0E-9	InterPro:IPR001850	PF00949	Peptidase S7, Flavivirus NS3 serine protease	1475	1610	4524	4932	False	0	False	False	0	0	0	True	12	0			
31658	YP_009259257.1	True		2575	CDD	4.7001E-12		cd00046	DEXDc	1641	1762	5022	5388	False	0	False	False	0	0	0	True	12	0			
31658	YP_009259257.1	True		2576	ProSiteProfiles	119.319	InterPro:IPR026490	PS51591	mRNA cap 0 and cap 1 methyltransferase (EC 2.1.1.56 and EC 2.1.1.57) domain profile.	2454	2706	7461	8220	False	0	False	False	0	0	0	True	12	0			
31658	YP_009259257.1	True		2577	Pfam	7.5E-28	InterPro:IPR001157	PF00948	Flavivirus non-structural Protein NS1	874	1056	2721	3270	False	0	False	False	0	0	0	True	12	0			
31658	YP_009259257.1	True		2578	ProSiteProfiles	13.961	InterPro:IPR014001	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	1627	1780	4980	5442	False	0	False	False	0	0	0	True	12	0			
31658	YP_009259257.1	True		2579	Pfam	2.4E-54	InterPro:IPR011492	PF07652	Flavivirus DEAD domain	1632	1772	4995	5418	False	0	False	False	0	0	0	True	12	0			
