taxon_id	peptide_id	feature_type	strand	len	nb_proteins_annotated_by_pep	protein_ids	polyprotein_outline	nb_protein_annotated_by_pep	cover_by_domain	overlapped_by_domain	length_covered_by_fully_included_domains	length_covered_by_all_domains	First_node	taxonomy
54290	NP_803208.1	mat_peptide	1	1236	1	NP_043570.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pegivirus']
11089	NP_776007.1	mat_peptide	1	69	1	NP_041726.1	True	1	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_776000.1	mat_peptide	1	492	1	NP_041726.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_776008.1	mat_peptide	1	750	1	NP_041726.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_776009.1	mat_peptide	1	2715	1	NP_041726.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_776001.1	mat_peptide	1	225	1	NP_041726.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_776006.1	mat_peptide	1	378	1	NP_041726.1	True	1	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_740305.1	mat_peptide	1	1479	1	NP_041726.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_776002.1	mat_peptide	1	1056	1	NP_041726.1	True	1	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_776003.1	mat_peptide	1	672	1	NP_041726.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_776004.1	mat_peptide	1	390	1	NP_041726.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_776005.1	mat_peptide	1	1869	1	NP_041726.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_775999.1	mat_peptide	1	363	1	NP_041726.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
11089	NP_775998.1	mat_peptide	1	303	1	NP_041726.1	True	1	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Yellow fever virus group']
1125677	YP_009268627.1	mat_peptide	1	780	1	YP_009259489.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268618.1	mat_peptide	1	246	2	YP_009268614.1|YP_009259489.1	True	2	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268619.1	mat_peptide	1	195	2	YP_009268614.1|YP_009259489.1	True	2	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268626.1	mat_peptide	1	69	1	YP_009259489.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268628.1	mat_peptide	1	2682	1	YP_009259489.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268620.1	mat_peptide	1	1293	2	YP_009268614.1|YP_009259489.1	True	2	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268621.1	mat_peptide	1	1176	2	YP_009268614.1|YP_009259489.1	True	2	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268629.1	mat_peptide	1	1953	1	YP_009268614.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268622.1	mat_peptide	1	642	1	YP_009259489.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268623.1	mat_peptide	1	447	1	YP_009259489.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268615.1	mat_peptide	1	411	2	YP_009268614.1|YP_009259489.1	True	2	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268624.1	mat_peptide	1	1800	1	YP_009259489.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268625.1	mat_peptide	1	414	1	YP_009259489.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268616.1	mat_peptide	1	354	2	YP_009268614.1|YP_009259489.1	True	2	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1125677	YP_009268617.1	mat_peptide	1	441	2	YP_009268614.1|YP_009259489.1	True	2	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
11082	NP_776011.1	mat_peptide	1	369	2	YP_009164950.1|NP_041724.2	True	2	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776020.1	mat_peptide	1	69	1	NP_041724.2	True	1	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776021.1	mat_peptide	1	768	1	NP_041724.2	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	YP_009164951.1	mat_peptide	1	276	2	YP_009164950.1|NP_041724.2	True	2	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776013.1	mat_peptide	1	225	2	YP_009164950.1|NP_041724.2	True	2	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776022.1	mat_peptide	1	2715	1	NP_041724.2	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776014.1	mat_peptide	1	1491	2	YP_009164950.1|NP_041724.2	True	2	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776015.1	mat_peptide	1	1056	2	YP_009164950.1|NP_041724.2	True	2	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776018.1	mat_peptide	1	1857	1	NP_041724.2	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	YP_009164952.1	mat_peptide	1	1212	1	YP_009164950.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776016.1	mat_peptide	1	693	1	NP_041724.2	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776017.1	mat_peptide	1	393	1	NP_041724.2	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776012.1	mat_peptide	1	501	2	YP_009164950.1|NP_041724.2	True	2	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776019.1	mat_peptide	1	378	1	NP_041724.2	True	1	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082	NP_776010.1	mat_peptide	1	315	2	YP_009164950.1|NP_041724.2	True	2	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527881.1	mat_peptide	1	1056	3	YP_009246337.1|YP_006485883.2|YP_001527877.1	True	3	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_009246338.1	mat_peptide	1	1212	1	YP_006485883.2	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_009164953.1	mat_peptide	1	276	3	YP_009246337.1|YP_006485883.2|YP_001527877.1	True	3	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_009246339.1	mat_peptide	1	840	1	YP_009246337.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527883.1	mat_peptide	1	393	2	YP_009246337.1|YP_001527877.1	True	2	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527879.1	mat_peptide	1	501	3	YP_009246337.1|YP_006485883.2|YP_001527877.1	True	3	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527880.1	mat_peptide	1	1503	3	YP_009246337.1|YP_006485883.2|YP_001527877.1	True	3	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527885.1	mat_peptide	1	69	2	YP_009246337.1|YP_001527877.1	True	2	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527887.1	mat_peptide	1	2715	1	YP_001527877.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527886.1	mat_peptide	1	765	1	YP_001527877.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527882.1	mat_peptide	1	693	2	YP_009246337.1|YP_001527877.1	True	2	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527879.1	mat_peptide	1	225	3	YP_009246337.1|YP_006485883.2|YP_001527877.1	True	3	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527885.1	mat_peptide	1	378	2	YP_009246337.1|YP_001527877.1	True	2	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527878.1	mat_peptide	1	315	3	YP_009246337.1|YP_006485883.2|YP_001527877.1	True	3	False	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_001527884.1	mat_peptide	1	1857	2	YP_009246337.1|YP_001527877.1	True	2	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
11082_1	YP_005097850.1	mat_peptide	1	369	3	YP_009246337.1|YP_006485883.2|YP_001527877.1	True	3	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus', 'Japanese encephalitis virus group']
31658	YP_009259301.1	mat_peptide	1	2664	1	YP_009259257.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
31658	YP_009259291.1	mat_peptide	1	273	1	YP_009259257.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
31658	YP_009259300.1	mat_peptide	1	771	1	YP_009259257.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
31658	YP_009259294.1	mat_peptide	1	1074	1	YP_009259257.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
31658	YP_009259297.1	mat_peptide	1	1761	1	YP_009259257.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
31658	YP_009259292.1	mat_peptide	1	168	1	YP_009259257.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
31658	YP_009259295.1	mat_peptide	1	717	1	YP_009259257.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
31658	YP_009259298.1	mat_peptide	1	405	1	YP_009259257.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
31658	YP_009259293.1	mat_peptide	1	1290	1	YP_009259257.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
31658	YP_009259290.1	mat_peptide	1	384	1	YP_009259257.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
31658	YP_009259299.1	mat_peptide	1	69	1	YP_009259257.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
31658	YP_009259296.1	mat_peptide	1	447	1	YP_009259257.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Flavivirus']
1307803	Unknown	mat_peptide	1	903	1	YP_007697649.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pegivirus']
1307803	Unknown	mat_peptide	1	705	1	YP_007697649.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pegivirus']
1307803	Unknown	mat_peptide	1	2160	1	YP_007697649.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pegivirus']
1307803	Unknown	mat_peptide	1	1788	1	YP_007697649.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pegivirus']
1307803	Unknown	mat_peptide	1	156	1	YP_007697649.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pegivirus']
1307803	Unknown	mat_peptide	1	879	1	YP_007697649.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pegivirus']
1307803	Unknown	mat_peptide	1	576	1	YP_007697649.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pegivirus']
1307803	Unknown	mat_peptide	1	726	1	YP_007697649.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pegivirus']
1307803	Unknown	mat_peptide	1	1827	1	YP_007697649.1	True	1	True	True			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pegivirus']
1307803	Unknown	mat_peptide	1	312	1	YP_007697649.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Pegivirus']
42182	YP_009272662.1	mat_peptide	1	189	1	YP_001469634.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
42182	YP_009272664.1	mat_peptide	1	1893	1	YP_001469634.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
42182	YP_009272661.1	mat_peptide	1	1104	1	YP_001469634.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
42182	YP_009272663.1	mat_peptide	1	651	1	YP_001469634.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
42182	YP_009272665.1	mat_peptide	1	162	1	YP_001469634.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
42182	YP_009272666.1	mat_peptide	1	783	1	YP_001469634.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
42182	YP_009272659.1	mat_peptide	1	573	1	YP_001469634.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
42182	YP_009272667.1	mat_peptide	1	1353	1	YP_001469634.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
42182	YP_009272660.1	mat_peptide	1	576	1	YP_001469634.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
42182	YP_009272668.1	mat_peptide	1	1773	1	YP_001469634.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
42182	YP_009272669.1	mat_peptide	1	375	1	YP_009272658.1	False	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
1544901	YP_009272680.1	mat_peptide	1	573	1	YP_009272536.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
1544901	YP_009272684.1	mat_peptide	1	651	1	YP_009272536.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
1544901	YP_009305097.1	mat_peptide	1	363	1	YP_009305096.1	False	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
1544901	YP_009272685.1	mat_peptide	1	1893	1	YP_009272536.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
1544901	YP_009272686.1	mat_peptide	1	162	1	YP_009272536.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
1544901	YP_009272687.1	mat_peptide	1	783	1	YP_009272536.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
1544901	YP_009272688.1	mat_peptide	1	1338	1	YP_009272536.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
1544901	YP_009272683.1	mat_peptide	1	189	1	YP_009272536.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
1544901	YP_009272689.1	mat_peptide	1	1773	1	YP_009272536.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
1544901	YP_009272681.1	mat_peptide	1	576	1	YP_009272536.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
1544901	YP_009272682.1	mat_peptide	1	1101	1	YP_009272536.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
40271	YP_009272626.1	mat_peptide	1	162	1	YP_001469630.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
40271	YP_009272627.1	mat_peptide	1	783	1	YP_001469630.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
40271	YP_009272628.1	mat_peptide	1	1398	1	YP_001469630.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
40271	YP_009272629.1	mat_peptide	1	1773	1	YP_001469630.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
40271	YP_009272620.1	mat_peptide	1	573	1	YP_001469630.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
40271	YP_009272621.1	mat_peptide	1	576	1	YP_001469630.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
40271	YP_009272623.1	mat_peptide	1	189	1	YP_001469630.1	True	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
40271	YP_009272630.1	mat_peptide	1	375	1	YP_009272619.1	False	1	False	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
40271	YP_009272622.1	mat_peptide	1	1101	1	YP_001469630.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
40271	YP_009272624.1	mat_peptide	1	651	1	YP_001469630.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
40271	YP_009272625.1	mat_peptide	1	1893	1	YP_001469630.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
356114	YP_001491556.1	mat_peptide	1	1356	1	YP_001469631.1	True	1	True	False			ssRNA viruses	['Viruses', 'ssRNA viruses', 'ssRNA positive-strand viruses, no DNA stage', 'Flaviviridae', 'Hepacivirus']
